subset,contrast,cond_a,cond_b,variable,item,mean_diff(a-b),auc_diff(a-b)
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,surprisal,23,3.5420728069671426,3.5509364541207886
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,surprisal,24,2.763614822871092,2.769416392542376
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,1,-0.005343908190063678,-0.005337844839453854
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,2,-0.01645920600669589,-0.016448220832435405
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,3,0.003442972516659668,0.0034429078161763178
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,4,0.006732461448066456,0.006728801656640908
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,5,-0.019593726240443116,-0.019584568406678517
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,6,0.005879521284164527,0.005872007057492606
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,7,0.061701205672162994,0.06167545803918455
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,8,0.0030670709329871583,0.0030699495944756803
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,9,0.014269923218985172,0.014248146192996667
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,10,0.0031471012598866034,0.0031483192862147387
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,11,-0.0042780753849635846,-0.004273951325233578
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,12,-0.0248937610203116,-0.024868657534261776
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,13,0.004408864488189707,0.004409144561425299
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,14,-0.008048983092537298,-0.008042106290283365
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,15,0.00859160657858287,0.0085814819492337
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,16,-0.008297433752616384,-0.008297583358643449
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,17,-0.010303395055512126,-0.010304989574315805
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,18,-0.02064692673358228,-0.02065053942588374
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,19,0.01186747728095971,0.011859648377891833
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,20,0.03008538454522407,0.030052366895831267
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,21,0.00924404882210558,0.009241242857783888
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,22,0.04817935015360244,0.048179632934173065
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,23,-0.10871744075304823,-0.10868236365393688
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_syntactic_group,24,-0.013820110909868137,-0.01382216854934942
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,1,-0.0008201477324634776,-0.0008182591215242721
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,2,-9.854328743060137e-05,-9.848216547934488e-05
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,3,0.0004056454146517518,0.0004055030726982716
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,4,0.00012235328937183589,0.00012215830916640797
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,5,-0.0016098697187664811,-0.0016095073951009344
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,6,0.033610287515866505,0.0336245157340174
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,7,0.008076033129272117,0.008069754326250681
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,8,0.00010392682842188038,0.00010344926359610571
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,9,0.00032226486337295213,0.00032164184372948434
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,10,-2.7495647764165607e-05,-2.748739196244273e-05
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,11,-0.00039385233315680405,-0.0003931809906975561
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,12,-0.0004894506723247651,-0.0004883856761672444
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,13,8.908406306247156e-05,8.913243366753484e-05
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,14,-0.010431825416574033,-0.010423797931899494
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,15,0.0001065297006987345,0.00010639983310788548
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,16,-0.0007573079729645692,-0.0007574256829324837
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,17,-0.00011997708739115531,-0.00011996913439256041
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,18,-9.24586804730072e-06,-9.242910057807552e-06
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,19,0.00017075197877418956,0.00017043872589772748
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,20,0.003052927051392146,0.00305056358622248
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,21,0.00043211055020606905,0.0004312227825813258
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,22,0.0032368705088915545,0.0032335098707801423
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,23,-5.721243107555109e-05,-5.721006389493855e-05
ClassicGP,NPZ_AMB-NPZ_UAMB,NPZ_AMB,NPZ_UAMB,p_semantic_neighbors,24,-0.0006497801922411447,-0.0006498823141772919
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,25,-2.24083282405789,-2.2395439760941898
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,26,-2.5927258390028864,-2.5895092890007163
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,27,3.5153173868436522,3.517375185159918
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,28,-3.307241684647859,-3.3022472664174494
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,29,3.1789113005036933,3.177359453866528
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,30,-2.920310217229247,-2.9179558870673405
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,31,2.0664601463255656,2.066834231573152
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,32,-2.8997832203229854,-2.898368819997404
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,33,-2.067307905542135,-2.0649728103198566
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,34,-0.8613958281373733,-0.8549566786310027
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,35,-2.8481863003533014,-2.8480214117938827
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,36,-0.8427435343372328,-0.8401922376053894
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,37,1.0616110461176695,1.0634357310128932
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,38,1.3531387517550706,1.3560829341510552
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,39,-0.19204384565028118,-0.18498573190996623
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,40,-2.8887534766383567,-2.888518006458477
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,41,-0.17970919144236888,-0.1745845291463034
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,42,-1.5069238613184128,-1.5062090461129778
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,43,4.582923116930925,4.58467032725766
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,44,1.3268245607250178,1.3272518580857864
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,45,-2.0476113165039385,-2.047903546484066
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,46,-3.0487041749628307,-3.046960088902687
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,47,1.6431244468824684,1.644402765369008
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,entropy,48,0.5137137929164342,0.5141497892023877
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,25,-3.523464778511967,-3.5299767032632543
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,26,-3.283331769303461,-3.2877666395073755
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,27,-4.177363450059938,-4.182573575599757
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,28,-1.690039672516099,-1.6918657313861956
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,29,-2.8799823001521316,-2.8844129767147826
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,30,-4.965222751507207,-4.960176461315079
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,31,-4.866475516671511,-4.871319319249968
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,32,-4.035480322394538,-4.037115531504623
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,33,-2.168784299160368,-2.1658357019054293
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,34,-2.87582957364806,-2.8782801757674368
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,35,-3.3677527061299464,-3.373261347807031
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,36,-0.6756346127974926,-0.6735905041035635
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,37,-1.6180722569700463,-1.6194623150893777
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,38,-3.1751756116972496,-3.1737470695946617
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,39,-1.8855369239117032,-1.8842876118297078
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,40,0.619391563381981,0.6137715037406501
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,41,-3.145956318078928,-3.1533910086990526
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,42,-3.7133471153129882,-3.7206473827711255
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,43,-3.0511087254183975,-3.0518792937047006
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,44,-2.3574155335929534,-2.368360198852659
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,45,0.6967592960146802,0.7010702744947743
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,46,-2.3424955181140996,-2.341304077361227
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,47,-2.352348271758113,-2.3541565362240533
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,sampler_entropy,48,-4.661513913396615,-4.670291984024978
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,25,-7.425064185364175,-7.422526581356593
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,26,-7.895610576424988,-7.89816492082292
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,27,-9.24988043361908,-9.27352764126502
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,28,-5.409871648655688,-5.406531652176682
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,29,-6.3328535659173255,-6.342877262905034
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,30,2.1898846258226143,2.1956533461336036
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,31,-20.730503738150663,-20.747927936882302
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,32,-7.309450724500352,-7.301567852324297
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,33,-5.750020438482107,-5.7447874151502205
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,34,-9.532890490366093,-9.539867584877763
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,35,10.315211784834698,10.326628858105625
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,36,-8.755107060076424,-8.754696633525299
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,37,-1.5909369705637821,-1.597114767831365
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,38,-9.605442644020291,-9.611536333587026
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,39,-9.140478928516165,-9.133828809736912
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,40,-1.8150055270639374,-1.8004536819596462
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,41,-8.996640018864184,-9.005361345904928
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,42,5.227577157190681,5.225940294831587
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,43,-16.86367194481511,-16.88195255954293
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,44,-13.953756625748419,-13.94535631842695
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,45,18.99476860629121,19.003314051397375
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,46,-2.9777378535062464,-2.9729685594657638
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,47,-6.89868578404643,-6.906972535823005
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,surprisal,48,-1.4178110458036426,-1.4224320701840125
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,25,-0.08564513822401326,-0.0855632458867321
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,26,-0.10645239449880434,-0.1062845431487063
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,27,0.07221303905728395,0.07222200991214314
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,28,-0.10232736901237023,-0.10220616093444779
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,29,0.01312264016250187,0.012955790313732013
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,30,-0.07909166106772866,-0.0789665723830512
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,31,0.05615888891325332,0.05612703355424861
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,32,-0.10783731954525887,-0.10773301666963239
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,33,-0.08588362907860979,-0.08579555990219664
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,34,-0.058200973910039554,-0.05791004158775625
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,35,-0.09536291373133392,-0.09530704664620648
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,36,-0.12480957329192201,-0.12456211998853929
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,37,-0.07256769363692835,-0.07250747892499286
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,38,0.013267984614408004,0.013351458805515769
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,39,-0.10959062455615542,-0.10920289887745635
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,40,-0.12174326166258766,-0.12166655048336956
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,41,-0.11300018491251552,-0.1128047688378848
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,42,-0.11910150756140618,-0.11898088027413857
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,43,0.05454969927769703,0.05448569488222737
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,44,-0.025577293829392035,-0.025399429175674886
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,45,-0.07231932655358943,-0.07227365724956156
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,46,-0.027539726466454875,-0.02752986949127411
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,47,-0.06395997343572687,-0.06390509183041919
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_syntactic_group,48,0.015990740943652423,0.015968236171792705
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,25,0.007767729437617956,0.007768948537743904
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,26,0.005018562667625003,0.0050183850146196494
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,27,0.10494073169115158,0.10493228351570048
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,28,0.010663171481055103,0.010667624400330028
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,29,0.006546698802519715,0.006525422799126421
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,30,-0.00010465517389785408,-0.00010370466774360563
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,31,0.06750376352983822,0.06746593225810846
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,32,0.004037258825478341,0.0040417143241586635
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,33,0.011338577166289976,0.011339482507929113
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,34,0.1519258748771856,0.15183913046042857
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,35,-0.003447260209170186,-0.003440693492707791
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,36,0.07458619914149238,0.07452515259399861
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,37,0.030178104295271024,0.03016108765862782
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,38,0.18103359585978962,0.18095886063538685
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,39,0.09751449785079686,0.09745537270447743
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,40,0.002542514299452013,0.002542273199081511
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,41,0.18174415028856586,0.1816065916176628
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,42,0.0001250701439706384,0.00012615420475669856
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,43,0.1734995243195691,0.17338898486623716
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,44,0.19063082504269738,0.19051062628001175
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,45,-0.08202301572075861,-0.08203665577972066
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,46,0.005773252773085123,0.005772699427737981
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,47,0.05023373850876924,0.05017154357634329
RelativeClause,RC_Obj-RC_Subj,RC_Obj,RC_Subj,p_semantic_neighbors,48,0.05168552900806713,0.05163454196602627
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,49,0.017810879696871916,0.01782482937143434
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,50,0.6351361474412583,0.6330475108013882
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,51,0.05246002231860286,0.0526677436634836
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,52,-0.11661955184130064,-0.11652708082430921
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,53,1.934116125349119,1.935051399500896
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,54,0.05580296181519065,0.055673661671302915
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,55,-3.184528734932078,-3.1848977394227767
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,56,-0.7209413908345006,-0.7225977502119616
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,57,-2.8670371722860084,-2.867727180115636
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,58,-0.09062388856944406,-0.09069851491808782
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,59,0.03446850772135091,0.034535811379834
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,60,0.2278457758102529,0.22814243328424935
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,61,-1.206535204298579,-1.207747316319073
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,62,0.14290252276831983,0.1430174372167905
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,63,0.1597201255187578,0.1597044902924055
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,64,0.07392150710804865,0.07399225272427806
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,65,-0.04943555384177021,-0.04931023996558523
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,66,0.006956276719940441,0.006953237120584016
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,67,-0.12359175494970294,-0.12402583411689294
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,68,0.06791950230673888,0.06832769098201177
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,69,0.13117064138303453,0.13118017743231117
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,70,0.021042406656896332,0.021184871221387663
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,71,-0.03860517695248979,-0.039207986569386954
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,entropy,72,0.0780498319884397,0.07825040669106584
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,49,1.394443268751978,1.3960548309583756
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,50,0.45881996299753264,0.4574874264703691
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,51,0.11241401895206796,0.11205186660487076
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,52,-0.4000790871088229,-0.40052608158765357
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,53,0.49409629243103026,0.49435315796565527
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,54,0.3417201253217668,0.34169898165352686
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,55,0.06946105752159032,0.0701429415964089
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,56,0.4854148822333944,0.48486261205123415
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,57,1.2867247093262983,1.289240584355774
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,58,-0.4177973073091939,-0.42228956252155136
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,59,0.6420104884502277,0.6425821097648907
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,60,0.5606603545879,0.5612305116148923
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,61,0.28328346326722575,0.2831336656684439
AttachmentAmbiguity,AttachHigh-AttachMulti,AttachHigh,AttachMulti,sampler_entropy,62,0.5433271021100146,0.545907350685954
