subset,contrast,cond_a,cond_b,variable,item,mean_diff(a-b),auc_diff(a-b)
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,entropy,1,0.18654670240699162,0.18648617538550352
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,entropy,3,2.379717315473224,2.383429168345007
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,entropy,5,0.15481152836481418,0.15493276018673985
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,entropy,6,0.1258408312944592,0.12622765044769607
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,entropy,7,0.45024725185594894,0.45024945182453785
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,entropy,8,0.5514820166600952,0.5510353192881807
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,entropy,9,0.4822859300135508,0.4821938621861049
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,entropy,10,0.23510289409998145,0.23531752733859373
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,entropy,12,-0.12679880563967635,-0.12812894760688834
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,entropy,14,2.9583318903479006,2.9594507348700523
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,entropy,15,0.1057179514682809,0.10531711249747563
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,entropy,16,-0.3401395443798833,-0.3380831584830313
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,entropy,17,1.975457429501659,1.9770406824278868
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,entropy,19,0.9601865698342169,0.9603329851966886
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,entropy,20,-0.00048645764708650453,-0.0005095425382756441
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,entropy,21,0.8875107981312794,0.8865572938781435
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,entropy,23,-2.5497455477340374,-2.551311022150236
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,entropy,24,-0.051448096220367515,-0.05147626217939984
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,sampler_entropy,1,0.5447750798781315,0.5462455286172565
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,sampler_entropy,3,0.40819499852070257,0.4112608013621232
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,sampler_entropy,5,0.752393357586022,0.7513673591365725
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,sampler_entropy,6,0.6650483679651613,0.6675925110931369
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,sampler_entropy,7,0.7979257159376862,0.7991391790716618
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,sampler_entropy,8,1.1413043908258178,1.1430515120756186
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,sampler_entropy,9,1.2975424504160282,1.3023618537456543
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,sampler_entropy,10,0.6056445857268482,0.6074933403083338
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,sampler_entropy,12,0.7485665686406086,0.7483002535938807
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,sampler_entropy,14,1.0565986226431687,1.0591511485197398
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,sampler_entropy,15,0.3349545315402234,0.3327404473791854
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,sampler_entropy,16,-0.554559339159098,-0.557173514359527
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,sampler_entropy,17,0.5971466778031548,0.5986914225670522
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,sampler_entropy,19,1.7417252612233762,1.746101160157326
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,sampler_entropy,20,0.5478435537683304,0.5487269418191008
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,sampler_entropy,21,1.4999901017112347,1.5002044322066181
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,sampler_entropy,23,0.49397497052523365,0.49223954109064155
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,sampler_entropy,24,0.5574593495843398,0.5587008178651021
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,surprisal,1,-0.0010599116910704608,0.0009900210087504246
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,surprisal,3,-2.7892219267403617,-2.7885228480252815
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,surprisal,5,-0.8901998220717858,-0.8881438965326303
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,surprisal,6,1.1926279931451276,1.1941844027516697
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,surprisal,7,1.1470112748600918,1.148283517981291
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,surprisal,8,1.7305437311054015,1.733011821577732
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,surprisal,9,1.4568830868408567,1.4621731988778248
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,surprisal,10,0.03545105484533153,0.03457202510145016
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,surprisal,12,-0.6453310904545027,-0.6455072345200648
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,surprisal,14,-1.094211503402853,-1.099184072232075
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,surprisal,15,-0.6681672765979605,-0.6661742035959751
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,surprisal,16,1.6645814834096724,1.6629905932293614
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,surprisal,17,-1.4248147648129723,-1.4271248882274588
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,surprisal,19,-1.6317890401799002,-1.6419162653210926
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,surprisal,20,0.1747668916194958,0.1722631251366442
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,surprisal,21,-0.4821527056854127,-0.48384897963162626
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,surprisal,23,1.7954117849015285,1.799839558737586
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,surprisal,24,0.03100553925718284,0.029861818069104568
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_syntactic_group,1,-0.004972669178917859,-0.004954473653342867
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_syntactic_group,3,0.0169326987807861,0.016875179934382815
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_syntactic_group,5,-0.001875600474937373,-0.001876635342461201
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_syntactic_group,6,-0.0018848324127071492,-0.0018849182494651115
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_syntactic_group,7,-0.04054223222904433,-0.040540670500243695
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_syntactic_group,8,0.0030806311812648797,0.003073241032690985
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_syntactic_group,9,-0.0076255024961666565,-0.007628928062605754
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_syntactic_group,10,0.006515151627375068,0.006497109314042265
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_syntactic_group,12,-0.007941835557235516,-0.007922991649806142
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_syntactic_group,14,0.023897514326094115,0.02387563778477548
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_syntactic_group,15,2.092165609139898e-05,1.8562846747994688e-05
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_syntactic_group,16,-0.0043353546753756,-0.004318084437609621
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_syntactic_group,17,0.01307634575665032,0.01307625921384311
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_syntactic_group,19,0.007928667043815767,0.00793053859467057
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_syntactic_group,20,0.00010880057629805588,0.00010927715737522162
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_syntactic_group,21,0.006103609561478838,0.006093111417014794
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_syntactic_group,23,-0.03361938723896997,-0.033596137417613775
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_syntactic_group,24,-0.00024277154498360064,-0.00024261125533390248
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_semantic_neighbors,1,-0.0017919774156745206,-0.0017752438177043486
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_semantic_neighbors,3,0.005655803605134333,0.005611568665704414
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_semantic_neighbors,5,-0.0003893165216548014,-0.00038926841613062514
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_semantic_neighbors,6,-0.0018738082582835224,-0.0018911566567801914
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_semantic_neighbors,7,-0.01930074736628791,-0.019266560044386143
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_semantic_neighbors,8,-0.0024810347543574043,-0.002480212448362165
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_semantic_neighbors,9,-0.0003014977565265451,-0.00030178578429404426
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_semantic_neighbors,10,0.00025170860648795714,0.00025008402425835826
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_semantic_neighbors,12,1.6764813742833388e-05,1.6618487088970075e-05
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_semantic_neighbors,14,0.017971607885518957,0.017977262109981393
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_semantic_neighbors,15,0.0007640488715777913,0.0007633390668460861
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_semantic_neighbors,16,-0.0005451383685708814,-0.0005427523496162697
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_semantic_neighbors,17,7.669835247303523e-05,7.672955238371202e-05
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_semantic_neighbors,19,0.0001367935307316354,0.0001369996117879509
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_semantic_neighbors,20,0.00010157976085206337,0.00010177543966925968
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_semantic_neighbors,21,0.0002561922347146949,0.0002562604191076567
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_semantic_neighbors,23,-5.882797288231538e-05,-5.882633354223434e-05
Agreement,UNAGREE-AGREE,UNAGREE,AGREE,p_semantic_neighbors,24,-4.6377380260821895e-06,-4.6763784022763945e-06
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,1,-1.5533711878435414,-1.5543568089465574
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,2,1.3118802382665495,1.3120016507232304
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,3,0.10868593717705284,0.10884661517404408
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,4,0.1277394672941613,0.12800655143037915
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,5,3.952213134949128,3.9542425369825454
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,6,-1.1827655849289898,-1.1833032132627905
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,7,-2.4589632415495832,-2.4600704549464547
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,8,-1.0812002690378857,-1.0809371096592435
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,9,-1.4271060036945544,-1.4276989540818477
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,10,-1.6391188167359203,-1.6401156711052791
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,11,1.2021071063294004,1.2021783725391235
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,12,2.4964871642070277,2.4974237924294194
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,13,-0.8465861112442119,-0.846700623961818
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,14,0.7886901876367819,0.7910155105680867
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,15,0.17790945520587076,0.17873792578639208
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,16,2.6605173002841918,2.660988156611861
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,17,1.0389452385689466,1.039300699867716
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,18,-2.2109757740183698,-2.2117588571313007
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,19,-1.413867133734935,-1.4166351929636465
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,20,-1.9219899062515615,-1.92295718125488
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,21,-0.5623670977759574,-0.5628848807315683
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,22,-2.4006341017573254,-2.400989440377421
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,23,-1.083373108051937,-1.0833489160008845
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,entropy,24,1.1736716902693125,1.1736182587066213
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,1,0.7991030708749092,0.7997867885146105
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,2,0.06986569320736218,0.06991867719161739
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,3,-0.02294688668083319,-0.023209216868569593
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,4,-2.133349168204782,-2.138179610026659
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,5,0.5642139243480548,0.5642518936686165
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,6,-0.07972129037032782,-0.08335080747878194
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,7,-0.23770777384839473,-0.2433722131056803
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,8,-0.17195955423853504,-0.17324910719332495
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,9,0.29172154666191363,0.2927205838271124
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,10,0.14238237676908003,0.14132983299045931
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,11,-0.10483229002161842,-0.10622929888558363
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,12,0.7519318042688036,0.7497308132928482
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,13,-0.04302520946042627,-0.045635346345734684
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,14,-0.16477569387186664,-0.1623244493833249
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,15,-0.48289000578262103,-0.4812864856657839
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,16,-0.4268178669411932,-0.43192653478280135
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,17,-0.15353567439707086,-0.15454221808522958
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,18,-0.7487231734050579,-0.748528442456022
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,19,1.3079113969970586,1.3098206601718805
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,20,-0.5745974220822206,-0.5766055789614792
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,21,0.024563279080031437,0.024140782020437554
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,22,-0.6644427229411639,-0.6637723243663096
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,23,-0.5526767654394982,-0.5511719984001728
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,sampler_entropy,24,-0.048509140925191714,-0.0485487544522442
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,1,0.9282090923296784,0.9285545824756676
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,2,-4.012871228871139,-4.022845259862389
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,3,-3.1543172467933904,-3.159397962119601
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,4,0.9355582454407789,0.9394150341726883
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,5,-6.131426345992272,-6.145260570734442
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,6,0.9465875178567881,0.9500041809433105
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,7,1.8875407085631206,1.8940832283805091
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,8,0.9742451732896101,0.974705304140995
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,9,1.8377610282700991,1.8419454723263562
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,10,2.034839201983244,2.043692144412501
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,11,-2.8449162844935647,-2.8535668409384076
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,12,-2.422003438329528,-2.420406979103974
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,13,-1.0682272734156646,-1.0683081666765013
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,14,-1.5893311739532003,-1.5917696032834203
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,15,-1.1963202710362821,-1.2029174448109008
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,16,-3.807349331093192,-3.819394006440793
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,17,-3.5043962312870742,-3.509475455609894
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,18,1.1835028419896874,1.1783009828853914
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,19,0.8838216026239799,0.8881431428145317
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,20,-0.30826468259736034,-0.30735614401003547
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,21,0.6341055470977737,0.6351394958325822
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,22,-0.8892379611071317,-0.8889651484865606
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,23,1.8365051094929163,1.8419220387513096
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,surprisal,24,-3.380856228399648,-3.3894377259524644
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,1,-0.007528918334411771,-0.007520850767747277
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,2,0.008730352709150598,0.00872902750170697
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,3,-0.0011809046655220142,-0.0011829552607542362
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,4,-0.0019220105055108285,-0.001927613146964624
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,5,0.01949578173567798,0.01949265022444766
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,6,-0.0011199844087696879,-0.0011161891793221115
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,7,-0.02354975790691023,-0.02356222667513577
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,8,-0.012534740102986433,-0.01251886274379137
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,9,-0.010628996459574921,-0.010632667890350757
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,10,-0.00947146910193537,-0.009456926110982991
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,11,0.006791490621695474,0.0067885957241932676
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,12,0.0210718815266371,0.02108086289571724
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,13,-0.00429772911056378,-0.004297817033885016
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,14,0.014756834621269825,0.014746734723201427
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,15,-0.0021329943602129546,-0.002128117602954617
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,16,0.009044700309775989,0.009045239248559414
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,17,0.003981687355994128,0.003981646856195443
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,18,-0.015600222941065476,-0.015606332849560723
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,19,-0.004009607955504087,-0.004021964798313234
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,20,-0.003366336295306307,-0.0033792707146078444
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,21,-0.0035306640198961136,-0.003529417350872724
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,22,-0.033607827694105266,-0.0336079939352852
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,23,-0.056661987139104995,-0.05662475751275127
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_syntactic_group,24,0.006855147218626353,0.006852707622565303
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,1,-0.0027709761071115324,-0.0027672703236637
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,2,4.152796294674659e-05,4.151101944295443e-05
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,3,0.0007362307321097292,0.0007365219772137654
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,4,-1.1706509718645087e-05,-1.176089874841047e-05
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,5,0.0004810247260482184,0.00048057008691180646
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,6,-0.02171909128600935,-0.02169315278832537
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,7,-0.0020650806527017767,-0.002069741080987123
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,8,-0.005206935256898895,-0.005179393136692381
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,9,-4.945513867554685e-05,-4.943981531926646e-05
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,10,-0.0005283531632700824,-0.0005286364739846192
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,11,0.0005901329792878349,0.0005900620363789649
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,12,0.0002958033873180591,0.0002950013382683541
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,13,0.0002424731217267455,0.00024344420945556774
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,14,0.010363775212882622,0.010352384580502066
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,15,2.5110647384506698e-05,2.5117527974286256e-05
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,16,0.0007921771396227961,0.0007925214040022575
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,17,4.6382958684631034e-05,4.639103625687746e-05
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,18,-2.7274373268437223e-05,-2.7204230054712448e-05
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,19,-8.680758289470125e-05,-8.731481347153773e-05
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,20,0.001183288985869617,0.0011791713600272178
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,21,-0.00010898176147435524,-0.00010909941275986431
ClassicGP,MVRR_AMB-MVRR_UAMB,MVRR_AMB,MVRR_UAMB,p_semantic_neighbors,22,-0.001743861990399711,-0.001744968722451436
